Carlos E. Restrepo,2,2023-05-20,18:05:51
Suramericana,20,2023-05-20,18:07:01
Suramericana,21,2023-05-20,18:07:21
Suramericana,22,2023-05-20,18:08:11
Suramericana,23,2023-05-20,18:08:41
Suramericana,24,2023-05-20,18:09:02
Carlos E. Restrepo,1,2023-05-20,18:09:22
Carlos E. Restrepo,2,2023-05-20,18:09:32
Suramericana,25,2023-05-20,18:09:52
Suramericana,26,2023-05-20,18:10:21
Suramericana,27,2023-05-20,18:11:41
Suramericana,28,2023-05-20,18:12:11
Colombia,6,2023-05-20,18:12:31
Suramericana,29,2023-05-20,18:12:41
Suramericana,30,2023-05-20,18:13:01
Suramericana,31,2023-05-20,18:14:41
Suramericana,32,2023-05-20,18:15:01
Suramericana,33,2023-05-20,18:17:02
Suramericana,32,2023-05-20,18:17:22
Carlos E. Restrepo,3,2023-05-20,18:18:21
Suramericana,33,2023-05-20,18:19:31
Suramericana,34,2023-05-20,18:25:01
Suramericana,35,2023-05-20,18:25:21
Suramericana,36,2023-05-20,18:26:02
Suramericana,37,2023-05-20,18:27:11
Suramericana,38,2023-05-20,18:27:41
Suramericana,41,2023-05-20,18:28:11
Suramericana,44,2023-05-20,18:28:51
Suramericana,45,2023-05-20,18:29:21
Suramericana,46,2023-05-20,18:29:31
Suramericana,47,2023-05-20,18:29:41
Colombia,7,2023-05-20,18:32:41
Suramericana,46,2023-05-20,18:35:31
Carlos E. Restrepo,2,2023-05-20,18:36:41
Suramericana,45,2023-05-20,18:38:11
Carlos E. Restrepo,4,2023-05-20,18:38:31
Colombia,8,2023-05-20,18:39:31
Colombia,7,2023-05-20,18:40:01
Carlos E. Restrepo,5,2023-05-20,18:40:11
Carlos E. Restrepo,4,2023-05-20,18:41:01
Colombia,8,2023-05-20,18:42:51
Suramericana,46,2023-05-20,18:43:11
Campus Nacional,9,2023-05-20,18:44:31
Campus Nacional,8,2023-05-20,18:45:01
Colombia,9,2023-05-20,18:52:01
Colombia,10,2023-05-20,18:52:51
Suramericana,47,2023-05-20,18:55:31
Colombia,11,2023-05-20,18:58:51
Suramericana,46,2023-05-20,19:03:11
Carlos E. Restrepo,3,2023-05-20,19:10:21
Carlos E. Restrepo,4,2023-05-20,19:10:41
Carlos E. Restrepo,3,2023-05-20,19:10:51
Colombia,10,2023-05-20,19:11:11
Suramericana,45,2023-05-20,19:13:11
Suramericana,44,2023-05-20,19:14:31
Suramericana,43,2023-05-20,19:16:32
Suramericana,44,2023-05-20,19:19:42
Colombia,11,2023-05-20,19:20:31
Suramericana,45,2023-05-20,19:22:11
Suramericana,58,2023-05-20,19:25:01
Suramericana,57,2023-05-20,19:27:22
Suramericana,58,2023-05-20,19:27:52
Carlos E. Restrepo,4,2023-05-20,19:28:01
Carlos E. Restrepo,5,2023-05-20,19:28:31
Suramericana,59,2023-05-20,19:29:21
Carlos E. Restrepo,6,2023-05-20,19:33:02
Colombia,12,2023-05-20,19:35:41
Suramericana,58,2023-05-20,19:36:22
Suramericana,59,2023-05-20,19:37:11
Suramericana,58,2023-05-20,19:37:31
Colombia,13,2023-05-20,19:39:12
Colombia,12,2023-05-20,19:39:22
Carlos E. Restrepo,7,2023-05-20,19:41:41
Suramericana,59,2023-05-20,19:43:51
Suramericana,60,2023-05-20,19:45:41
Suramericana,61,2023-05-20,19:52:21
Suramericana,60,2023-05-20,19:53:22
Suramericana,59,2023-05-20,19:54:41
Suramericana,60,2023-05-20,19:57:31
Suramericana,59,2023-05-20,20:03:51
Suramericana,60,2023-05-20,20:10:02
Suramericana,61,2023-05-20,20:10:32
Suramericana,62,2023-05-20,20:14:01
Carlos E. Restrepo,8,2023-05-20,20:26:51
Carlos E. Restrepo,7,2023-05-20,20:36:01
Suramericana,68,2023-05-20,20:37:01
Suramericana,69,2023-05-20,20:37:31
Suramericana,75,2023-05-20,20:40:11
Colombia,11,2023-05-20,20:40:11
Suramericana,83,2023-05-20,20:42:41
Suramericana,84,2023-05-20,20:43:31
Colombia,12,2023-05-20,20:44:42
Carlos E. Restrepo,6,2023-05-20,20:45:31
Carlos E. Restrepo,1,2023-05-20,20:50:51
Carlos E. Restrepo,2,2023-05-20,20:53:21
Carlos E. Restrepo,1,2023-05-20,20:54:11
Carlos E. Restrepo,0,2023-05-20,20:57:31
Suramericana,83,2023-05-20,20:57:41
Carlos E. Restrepo,1,2023-05-20,21:03:11
Suramericana,84,2023-05-20,21:07:31
Suramericana,85,2023-05-20,21:08:21
Campus Nacional,7,2023-05-20,21:08:21
Suramericana,86,2023-05-20,21:08:41
Suramericana,87,2023-05-20,21:16:51
Suramericana,88,2023-05-20,21:17:41
Suramericana,89,2023-05-20,21:29:21
Carlos E. Restrepo,0,2023-05-21,08:50:51
Carlos E. Restrepo,1,2023-05-21,08:51:22
Carlos E. Restrepo,2,2023-05-21,08:52:21
Carlos E. Restrepo,4,2023-05-21,11:11:01
Carlos E. Restrepo,3,2023-05-21,12:08:11
Carlos E. Restrepo,4,2023-05-21,12:08:51
Carlos E. Restrepo,3,2023-05-21,12:09:42
Carlos E. Restrepo,2,2023-05-21,13:14:51
Suramericana,88,2023-05-23,04:58:51
Suramericana,87,2023-05-23,04:59:31
Suramericana,86,2023-05-23,05:00:02
Suramericana,85,2023-05-23,05:00:12
Suramericana,84,2023-05-23,05:01:01
Suramericana,83,2023-05-23,05:01:21
Suramericana,82,2023-05-23,05:01:41
Suramericana,81,2023-05-23,05:02:21
Suramericana,80,2023-05-23,05:04:01
Suramericana,81,2023-05-23,05:04:11
Suramericana,80,2023-05-23,05:04:41
Suramericana,79,2023-05-23,05:26:21
Suramericana,78,2023-05-23,05:26:31
Suramericana,77,2023-05-23,05:31:42
Suramericana,76,2023-05-23,05:35:51
Suramericana,75,2023-05-23,05:36:31
Campus Nacional,8,2023-05-23,05:36:31
Suramericana,74,2023-05-23,05:38:41
Campus Nacional,9,2023-05-23,05:40:31
Suramericana,73,2023-05-23,05:41:41
Suramericana,72,2023-05-23,05:43:51
Campus Nacional,10,2023-05-23,05:44:11
Suramericana,71,2023-05-23,05:46:01
Campus Nacional,11,2023-05-23,05:46:21
Suramericana,70,2023-05-23,05:47:31
Suramericana,69,2023-05-23,05:49:11
Colombia,13,2023-05-23,05:51:32
Colombia,12,2023-05-23,05:51:52
Campus Nacional,12,2023-05-23,05:51:52
Campus Nacional,13,2023-05-23,05:53:51
Suramericana,68,2023-05-23,05:54:52
Colombia,13,2023-05-23,05:55:11
Suramericana,67,2023-05-23,05:55:21
Colombia,12,2023-05-23,05:55:31
Campus Nacional,14,2023-05-23,05:55:51
Campus Nacional,15,2023-05-23,05:56:21
Campus Nacional,16,2023-05-23,05:58:21
Campus Nacional,17,2023-05-23,05:58:31
Campus Nacional,18,2023-05-23,05:59:11
Suramericana,66,2023-05-23,05:59:21
Campus Nacional,19,2023-05-23,05:59:21
Campus Nacional,20,2023-05-23,06:00:21
Suramericana,65,2023-05-23,06:03:11
Campus Nacional,19,2023-05-23,06:03:11
Suramericana,64,2023-05-23,06:03:31
Campus Nacional,20,2023-05-23,06:03:31
Campus Nacional,21,2023-05-23,06:03:51
Suramericana,65,2023-05-23,06:06:01
Carlos E. Restrepo,3,2023-05-23,06:06:11
Suramericana,64,2023-05-23,06:06:21
Carlos E. Restrepo,2,2023-05-23,06:07:21
Campus Nacional,22,2023-05-23,06:07:51
Campus Nacional,23,2023-05-23,06:08:02
Carlos E. Restrepo,1,2023-05-23,06:08:12
Suramericana,63,2023-05-23,06:10:21
Suramericana,64,2023-05-23,06:10:51
Campus Nacional,24,2023-05-23,06:12:11
Campus Nacional,25,2023-05-23,06:12:21
Suramericana,65,2023-05-23,06:12:31
Suramericana,66,2023-05-23,06:15:31
Suramericana,65,2023-05-23,06:17:11
Suramericana,66,2023-05-23,06:18:21
Suramericana,65,2023-05-23,06:18:31
Suramericana,64,2023-05-23,06:20:11
Colombia,11,2023-05-23,06:20:11
Campus Nacional,26,2023-05-23,06:23:51
Suramericana,63,2023-05-23,06:24:41
Colombia,10,2023-05-23,06:24:51
Colombia,9,2023-05-23,06:26:22
Suramericana,62,2023-05-23,06:29:11
Colombia,8,2023-05-23,06:29:51
Campus Nacional,27,2023-05-23,06:30:31
Suramericana,61,2023-05-23,06:30:51
Colombia,7,2023-05-23,06:31:42
Colombia,6,2023-05-23,06:32:31
Suramericana,62,2023-05-23,06:33:51
Campus Nacional,28,2023-05-23,06:35:51
Suramericana,61,2023-05-23,06:36:21
Colombia,5,2023-05-23,06:39:01
Suramericana,60,2023-05-23,06:39:41
Suramericana,59,2023-05-23,06:40:41
Campus Nacional,29,2023-05-23,06:40:51
Campus Nacional,28,2023-05-23,06:44:01
Suramericana,58,2023-05-23,06:44:21
Suramericana,59,2023-05-23,06:44:41
Suramericana,58,2023-05-23,06:44:51
Suramericana,59,2023-05-23,06:45:02
Suramericana,58,2023-05-23,06:45:12
Suramericana,59,2023-05-23,06:45:32
Suramericana,58,2023-05-23,06:45:52
Campus Nacional,29,2023-05-23,06:45:52
Suramericana,59,2023-05-23,06:46:21
Suramericana,58,2023-05-23,06:48:12
Suramericana,57,2023-05-23,06:48:52
Suramericana,58,2023-05-23,06:49:21
Suramericana,57,2023-05-23,06:49:31
Suramericana,56,2023-05-23,06:50:31
Campus Nacional,30,2023-05-23,06:50:31
Colombia,6,2023-05-23,06:50:41
Suramericana,55,2023-05-23,06:50:51
Suramericana,54,2023-05-23,06:51:01
Colombia,5,2023-05-23,06:51:01
Suramericana,53,2023-05-23,06:51:41
Suramericana,52,2023-05-23,06:52:21
Carlos E. Restrepo,0,2023-05-23,06:52:51
Suramericana,53,2023-05-23,06:53:01
Campus Nacional,31,2023-05-23,06:53:31
Suramericana,52,2023-05-23,06:53:41
Suramericana,51,2023-05-23,06:54:11
Suramericana,52,2023-05-23,06:54:31
Colombia,4,2023-05-23,06:56:01
Suramericana,51,2023-05-23,06:56:11
Suramericana,50,2023-05-23,06:56:21
Suramericana,49,2023-05-23,06:56:41
Suramericana,48,2023-05-23,06:56:51
Colombia,3,2023-05-23,06:57:21
Campus Nacional,32,2023-05-23,06:57:51
Suramericana,47,2023-05-23,06:58:11
Colombia,2,2023-05-23,06:58:21
Campus Nacional,33,2023-05-23,06:59:52
Campus Nacional,34,2023-05-23,07:00:02
Campus Nacional,35,2023-05-23,07:00:11
Campus Nacional,15,2023-05-23,07:00:21
Suramericana,48,2023-05-23,07:02:01
Suramericana,47,2023-05-23,07:02:21
Campus Nacional,16,2023-05-23,07:03:51
Suramericana,46,2023-05-23,07:04:31
Campus Nacional,17,2023-05-23,07:04:51
Suramericana,45,2023-05-23,07:05:01
Campus Nacional,18,2023-05-23,07:05:51
Campus Nacional,19,2023-05-23,07:06:51
Colombia,3,2023-05-23,07:07:11
Colombia,4,2023-05-23,07:08:11
Campus Nacional,20,2023-05-23,07:08:11
Suramericana,46,2023-05-23,07:09:01
Suramericana,45,2023-05-23,07:09:21
Suramericana,44,2023-05-23,07:09:51
Suramericana,43,2023-05-23,07:13:11
Suramericana,42,2023-05-23,07:15:21
Suramericana,41,2023-05-23,07:15:51
Suramericana,40,2023-05-23,07:16:11
Suramericana,39,2023-05-23,07:16:31
Suramericana,38,2023-05-23,07:16:51
Suramericana,37,2023-05-23,07:17:11
Suramericana,36,2023-05-23,07:17:31
Colombia,3,2023-05-23,07:18:21
Suramericana,37,2023-05-23,07:18:41
Suramericana,38,2023-05-23,07:19:01
Campus Nacional,19,2023-05-23,07:20:02
Campus Nacional,20,2023-05-23,07:20:22
Campus Nacional,21,2023-05-23,07:20:32
Colombia,4,2023-05-23,07:21:21
Suramericana,37,2023-05-23,07:23:32
Campus Nacional,22,2023-05-23,07:23:52
Campus Nacional,23,2023-05-23,07:24:01
Suramericana,36,2023-05-23,07:24:21
Colombia,3,2023-05-23,07:25:01
Suramericana,37,2023-05-23,07:25:41
Campus Nacional,24,2023-05-23,07:25:51
Campus Nacional,25,2023-05-23,07:26:02
Campus Nacional,27,2023-05-23,07:26:12
Suramericana,36,2023-05-23,07:27:21
Campus Nacional,28,2023-05-23,07:27:31
Suramericana,35,2023-05-23,07:29:02
Suramericana,34,2023-05-23,07:29:32
Colombia,2,2023-05-23,07:30:01
Suramericana,33,2023-05-23,07:30:11
Suramericana,34,2023-05-23,07:30:31
Suramericana,33,2023-05-23,07:30:51
Suramericana,32,2023-05-23,07:31:11
Campus Nacional,29,2023-05-23,07:31:31
Suramericana,31,2023-05-23,07:32:32
Suramericana,30,2023-05-23,07:33:11
Colombia,1,2023-05-23,07:33:21
Campus Nacional,30,2023-05-23,07:33:21
Suramericana,29,2023-05-23,07:33:31
Campus Nacional,31,2023-05-23,07:33:31
Campus Nacional,32,2023-05-23,07:33:51
Suramericana,28,2023-05-23,07:34:21
Campus Nacional,31,2023-05-23,07:34:51
Suramericana,29,2023-05-23,07:35:02
Suramericana,28,2023-05-23,07:35:12
Suramericana,29,2023-05-23,07:35:32
Suramericana,28,2023-05-23,07:36:21
Campus Nacional,32,2023-05-23,07:37:01
Suramericana,27,2023-05-23,07:37:21
Suramericana,26,2023-05-23,07:38:02
Campus Nacional,33,2023-05-23,07:38:12
Suramericana,25,2023-05-23,07:38:32
Suramericana,24,2023-05-23,07:38:52
Campus Nacional,34,2023-05-23,07:39:01
Suramericana,23,2023-05-23,07:39:11
Campus Nacional,35,2023-05-23,07:39:31
Suramericana,22,2023-05-23,07:39:41
Campus Nacional,36,2023-05-23,07:39:41
Suramericana,21,2023-05-23,07:39:51
Suramericana,20,2023-05-23,07:40:11
Campus Nacional,37,2023-05-23,07:40:11
Campus Nacional,38,2023-05-23,07:40:21
Campus Nacional,37,2023-05-23,07:41:32
Campus Nacional,38,2023-05-23,07:41:42
Campus Nacional,39,2023-05-23,07:41:52
Campus Nacional,40,2023-05-23,07:42:01
Campus Nacional,41,2023-05-23,07:42:11
Campus Nacional,42,2023-05-23,07:42:21
Suramericana,19,2023-05-23,07:42:31
Suramericana,18,2023-05-23,07:43:01
Suramericana,17,2023-05-23,07:43:21
Suramericana,18,2023-05-23,07:43:41
Campus Nacional,43,2023-05-23,07:44:01
Suramericana,17,2023-05-23,07:44:11
Campus Nacional,44,2023-05-23,07:44:21
Campus Nacional,45,2023-05-23,07:45:01
Campus Nacional,46,2023-05-23,07:45:11
Suramericana,16,2023-05-23,07:45:21
Colombia,2,2023-05-23,07:45:21
Colombia,1,2023-05-23,07:45:41
Suramericana,15,2023-05-23,07:45:51
Campus Nacional,47,2023-05-23,07:46:01
Campus Nacional,48,2023-05-23,07:46:11
Campus Nacional,49,2023-05-23,07:46:21
Suramericana,14,2023-05-23,07:46:41
Suramericana,13,2023-05-23,07:47:11
Suramericana,14,2023-05-23,07:47:21
Campus Nacional,50,2023-05-23,07:47:31
Suramericana,13,2023-05-23,07:47:41
Colombia,2,2023-05-23,07:47:41
Campus Nacional,51,2023-05-23,07:47:41
Campus Nacional,52,2023-05-23,07:48:01
Suramericana,14,2023-05-23,07:48:11
Campus Nacional,51,2023-05-23,07:48:21
Campus Nacional,50,2023-05-23,07:48:51
Suramericana,13,2023-05-23,07:49:01
Suramericana,12,2023-05-23,07:49:41
Suramericana,11,2023-05-23,07:50:01
Colombia,1,2023-05-23,07:50:01
Campus Nacional,51,2023-05-23,07:50:11
Suramericana,10,2023-05-23,07:50:21
Campus Nacional,52,2023-05-23,07:50:21
Campus Nacional,53,2023-05-23,07:50:31
Suramericana,11,2023-05-23,07:50:41
Campus Nacional,54,2023-05-23,07:50:41
Suramericana,10,2023-05-23,07:51:01
Campus Nacional,55,2023-05-23,07:51:01
Campus Nacional,54,2023-05-23,07:51:21
Suramericana,9,2023-05-23,07:51:31
Campus Nacional,53,2023-05-23,07:51:41
Campus Nacional,54,2023-05-23,07:51:51
Suramericana,8,2023-05-23,07:52:01
Campus Nacional,55,2023-05-23,07:52:01
Campus Nacional,54,2023-05-23,07:52:21
Suramericana,7,2023-05-23,07:52:31
Campus Nacional,55,2023-05-23,07:52:31
Suramericana,6,2023-05-23,07:52:51
Suramericana,5,2023-05-23,07:53:22
Campus Nacional,56,2023-05-23,07:53:22
Suramericana,4,2023-05-23,07:53:42
Suramericana,3,2023-05-23,07:54:31
Suramericana,2,2023-05-23,07:55:01
Campus Nacional,57,2023-05-23,07:55:01
Campus Nacional,58,2023-05-23,07:55:11
Campus Nacional,60,2023-05-23,07:55:21
Suramericana,1,2023-05-23,07:55:31
Carlos E. Restrepo,1,2023-05-23,07:55:41
